Edad simple;Comunidades y ciudades autónomas;Sexo;Periodo;Total
31 años;18 Ceuta;Mujeres;2013;623
31 años;19 Melilla;Total;2021;1.103
31 años;19 Melilla;Total;2020;1.136
31 años;19 Melilla;Total;2019;1.151
31 años;19 Melilla;Total;2018;1.177
31 años;19 Melilla;Total;2017;1.217
31 años;19 Melilla;Total;2016;1.259
31 años;19 Melilla;Total;2015;1.312
31 años;19 Melilla;Total;2014;1.252
31 años;19 Melilla;Total;2013;1.338
31 años;19 Melilla;Hombres;2021;531
31 años;19 Melilla;Hombres;2020;547
31 años;19 Melilla;Hombres;2019;610
31 años;19 Melilla;Hombres;2018;560
31 años;19 Melilla;Hombres;2017;623
31 años;19 Melilla;Hombres;2016;614
31 años;19 Melilla;Hombres;2015;675
31 años;19 Melilla;Hombres;2014;674
31 años;19 Melilla;Hombres;2013;677
31 años;19 Melilla;Mujeres;2021;572
31 años;19 Melilla;Mujeres;2020;589
31 años;19 Melilla;Mujeres;2019;541
31 años;19 Melilla;Mujeres;2018;617
31 años;19 Melilla;Mujeres;2017;594
31 años;19 Melilla;Mujeres;2016;645
31 años;19 Melilla;Mujeres;2015;637
31 años;19 Melilla;Mujeres;2014;578
31 años;19 Melilla;Mujeres;2013;661
32 años;Total Nacional;Total;2021;556.926
32 años;Total Nacional;Total;2020;558.534
32 años;Total Nacional;Total;2019;562.320
32 años;Total Nacional;Total;2018;574.084
32 años;Total Nacional;Total;2017;595.160
32 años;Total Nacional;Total;2016;617.012
32 años;Total Nacional;Total;2015;657.554
32 años;Total Nacional;Total;2014;694.712
32 años;Total Nacional;Total;2013;742.947
32 años;Total Nacional;Hombres;2021;279.411
32 años;Total Nacional;Hombres;2020;279.697
32 años;Total Nacional;Hombres;2019;280.478
32 años;Total Nacional;Hombres;2018;286.723
32 años;Total Nacional;Hombres;2017;297.582
32 años;Total Nacional;Hombres;2016;309.353
32 años;Total Nacional;Hombres;2015;331.099
32 años;Total Nacional;Hombres;2014;351.705
32 años;Total Nacional;Hombres;2013;378.078
32 años;Total Nacional;Mujeres;2021;277.515
32 años;Total Nacional;Mujeres;2020;278.837
32 años;Total Nacional;Mujeres;2019;281.842
32 años;Total Nacional;Mujeres;2018;287.361
32 años;Total Nacional;Mujeres;2017;297.578
32 años;Total Nacional;Mujeres;2016;307.659
32 años;Total Nacional;Mujeres;2015;326.455
32 años;Total Nacional;Mujeres;2014;343.007
32 años;Total Nacional;Mujeres;2013;364.869
32 años;01 Andalucía;Total;2021;102.693
32 años;01 Andalucía;Total;2020;103.380
32 años;01 Andalucía;Total;2019;104.680
32 años;01 Andalucía;Total;2018;106.802
32 años;01 Andalucía;Total;2017;111.957
32 años;01 Andalucía;Total;2016;116.333
32 años;01 Andalucía;Total;2015;122.865
32 años;01 Andalucía;Total;2014;127.232
32 años;01 Andalucía;Total;2013;135.625
32 años;01 Andalucía;Hombres;2021;51.845
32 años;01 Andalucía;Hombres;2020;51.994
32 años;01 Andalucía;Hombres;2019;52.547
32 años;01 Andalucía;Hombres;2018;53.778
32 años;01 Andalucía;Hombres;2017;56.205
32 años;01 Andalucía;Hombres;2016;58.737
32 años;01 Andalucía;Hombres;2015;62.006
32 años;01 Andalucía;Hombres;2014;64.312
32 años;01 Andalucía;Hombres;2013;69.149
32 años;01 Andalucía;Mujeres;2021;50.848
32 años;01 Andalucía;Mujeres;2020;51.386
32 años;01 Andalucía;Mujeres;2019;52.133
32 años;01 Andalucía;Mujeres;2018;53.024
32 años;01 Andalucía;Mujeres;2017;55.752
32 años;01 Andalucía;Mujeres;2016;57.596
32 años;01 Andalucía;Mujeres;2015;60.859
32 años;01 Andalucía;Mujeres;2014;62.920
32 años;01 Andalucía;Mujeres;2013;66.476
32 años;02 Aragón;Total;2021;14.885
32 años;02 Aragón;Total;2020;14.783
32 años;02 Aragón;Total;2019;15.130
32 años;02 Aragón;Total;2018;15.355
32 años;02 Aragón;Total;2017;15.876
32 años;02 Aragón;Total;2016;16.178
32 años;02 Aragón;Total;2015;17.651
32 años;02 Aragón;Total;2014;18.586
32 años;02 Aragón;Total;2013;20.222
32 años;02 Aragón;Hombres;2021;7.618
32 años;02 Aragón;Hombres;2020;7.380
32 años;02 Aragón;Hombres;2019;7.619
32 años;02 Aragón;Hombres;2018;7.828
32 años;02 Aragón;Hombres;2017;8.226
32 años;02 Aragón;Hombres;2016;8.349
32 años;02 Aragón;Hombres;2015;9.112
32 años;02 Aragón;Hombres;2014;9.601
32 años;02 Aragón;Hombres;2013;10.527
32 años;02 Aragón;Mujeres;2021;7.267
32 años;02 Aragón;Mujeres;2020;7.403
32 años;02 Aragón;Mujeres;2019;7.511
32 años;02 Aragón;Mujeres;2018;7.527
32 años;02 Aragón;Mujeres;2017;7.650
32 años;02 Aragón;Mujeres;2016;7.829
32 años;02 Aragón;Mujeres;2015;8.539
32 años;02 Aragón;Mujeres;2014;8.985
32 años;02 Aragón;Mujeres;2013;9.695
32 años;03 Asturias, Principado de;Total;2021;9.229
32 años;03 Asturias, Principado de;Total;2020;9.891
32 años;03 Asturias, Principado de;Total;2019;10.414
32 años;03 Asturias, Principado de;Total;2018;11.028
32 años;03 Asturias, Principado de;Total;2017;11.480
32 años;03 Asturias, Principado de;Total;2016;12.207
32 años;03 Asturias, Principado de;Total;2015;13.021
32 años;03 Asturias, Principado de;Total;2014;14.090
32 años;03 Asturias, Principado de;Total;2013;15.014
32 años;03 Asturias, Principado de;Hombres;2021;4.659
32 años;03 Asturias, Principado de;Hombres;2020;4.901
32 años;03 Asturias, Principado de;Hombres;2019;5.306
32 años;03 Asturias, Principado de;Hombres;2018;5.608
32 años;03 Asturias, Principado de;Hombres;2017;5.716
32 años;03 Asturias, Principado de;Hombres;2016;6.219
32 años;03 Asturias, Principado de;Hombres;2015;6.508
32 años;03 Asturias, Principado de;Hombres;2014;7.007
32 años;03 Asturias, Principado de;Hombres;2013;7.619
32 años;03 Asturias, Principado de;Mujeres;2021;4.570
32 años;03 Asturias, Principado de;Mujeres;2020;4.990
32 años;03 Asturias, Principado de;Mujeres;2019;5.108
32 años;03 Asturias, Principado de;Mujeres;2018;5.420
32 años;03 Asturias, Principado de;Mujeres;2017;5.764
32 años;03 Asturias, Principado de;Mujeres;2016;5.988
32 años;03 Asturias, Principado de;Mujeres;2015;6.513
32 años;03 Asturias, Principado de;Mujeres;2014;7.083
32 años;03 Asturias, Principado de;Mujeres;2013;7.395
32 años;04 Balears, Illes;Total;2021;16.796
32 años;04 Balears, Illes;Total;2020;16.790
32 años;04 Balears, Illes;Total;2019;16.739
32 años;04 Balears, Illes;Total;2018;17.052
32 años;04 Balears, Illes;Total;2017;17.261
32 años;04 Balears, Illes;Total;2016;17.648
32 años;04 Balears, Illes;Total;2015;18.348
32 años;04 Balears, Illes;Total;2014;19.066
32 años;04 Balears, Illes;Total;2013;20.191
32 años;04 Balears, Illes;Hombres;2021;8.547
32 años;04 Balears, Illes;Hombres;2020;8.333
32 años;04 Balears, Illes;Hombres;2019;8.308
32 años;04 Balears, Illes;Hombres;2018;8.606
32 años;04 Balears, Illes;Hombres;2017;8.564
32 años;04 Balears, Illes;Hombres;2016;8.862
32 años;04 Balears, Illes;Hombres;2015;9.305
32 años;04 Balears, Illes;Hombres;2014;9.619
32 años;04 Balears, Illes;Hombres;2013;10.352
32 años;04 Balears, Illes;Mujeres;2021;8.249
32 años;04 Balears, Illes;Mujeres;2020;8.457
32 años;04 Balears, Illes;Mujeres;2019;8.431
32 años;04 Balears, Illes;Mujeres;2018;8.446
32 años;04 Balears, Illes;Mujeres;2017;8.697
32 años;04 Balears, Illes;Mujeres;2016;8.786
32 años;04 Balears, Illes;Mujeres;2015;9.043
32 años;04 Balears, Illes;Mujeres;2014;9.447
32 años;04 Balears, Illes;Mujeres;2013;9.839
32 años;05 Canarias;Total;2021;29.156
32 años;05 Canarias;Total;2020;28.631
32 años;05 Canarias;Total;2019;28.503
32 años;05 Canarias;Total;2018;28.527
32 años;05 Canarias;Total;2017;29.253
32 años;05 Canarias;Total;2016;30.531
32 años;05 Canarias;Total;2015;32.320
32 años;05 Canarias;Total;2014;33.994
32 años;05 Canarias;Total;2013;35.409
32 años;05 Canarias;Hombres;2021;14.491
32 años;05 Canarias;Hombres;2020;14.242
32 años;05 Canarias;Hombres;2019;14.066
32 años;05 Canarias;Hombres;2018;14.025
32 años;05 Canarias;Hombres;2017;14.468
32 años;05 Canarias;Hombres;2016;15.038
32 años;05 Canarias;Hombres;2015;15.965
32 años;05 Canarias;Hombres;2014;16.984
32 años;05 Canarias;Hombres;2013;17.736
32 años;05 Canarias;Mujeres;2021;14.665
32 años;05 Canarias;Mujeres;2020;14.389
32 años;05 Canarias;Mujeres;2019;14.437
32 años;05 Canarias;Mujeres;2018;14.502
32 años;05 Canarias;Mujeres;2017;14.785
32 años;05 Canarias;Mujeres;2016;15.493
32 años;05 Canarias;Mujeres;2015;16.355
32 años;05 Canarias;Mujeres;2014;17.010
32 años;05 Canarias;Mujeres;2013;17.673
32 años;06 Cantabria;Total;2021;5.971
32 años;06 Cantabria;Total;2020;6.005
32 años;06 Cantabria;Total;2019;6.222
32 años;06 Cantabria;Total;2018;6.570
32 años;06 Cantabria;Total;2017;6.938
32 años;06 Cantabria;Total;2016;7.328
32 años;06 Cantabria;Total;2015;7.842
32 años;06 Cantabria;Total;2014;8.525
32 años;06 Cantabria;Total;2013;9.257
32 años;06 Cantabria;Hombres;2021;2.931
32 años;06 Cantabria;Hombres;2020;3.029
32 años;06 Cantabria;Hombres;2019;3.139
32 años;06 Cantabria;Hombres;2018;3.292
32 años;06 Cantabria;Hombres;2017;3.468
32 años;06 Cantabria;Hombres;2016;3.658
32 años;06 Cantabria;Hombres;2015;3.978
32 años;06 Cantabria;Hombres;2014;4.373
32 años;06 Cantabria;Hombres;2013;4.729
32 años;06 Cantabria;Mujeres;2021;3.040
32 años;06 Cantabria;Mujeres;2020;2.976
32 años;06 Cantabria;Mujeres;2019;3.083
32 años;06 Cantabria;Mujeres;2018;3.278
32 años;06 Cantabria;Mujeres;2017;3.470
32 años;06 Cantabria;Mujeres;2016;3.670
32 años;06 Cantabria;Mujeres;2015;3.864
32 años;06 Cantabria;Mujeres;2014;4.152
32 años;06 Cantabria;Mujeres;2013;4.528
32 años;07 Castilla y León;Total;2021;23.083
32 años;07 Castilla y León;Total;2020;23.855
32 años;07 Castilla y León;Total;2019;24.763
32 años;07 Castilla y León;Total;2018;26.055
32 años;07 Castilla y León;Total;2017;27.406
32 años;07 Castilla y León;Total;2016;28.325
32 años;07 Castilla y León;Total;2015;30.275
32 años;07 Castilla y León;Total;2014;32.121
32 años;07 Castilla y León;Total;2013;34.371
32 años;07 Castilla y León;Hombres;2021;11.977
32 años;07 Castilla y León;Hombres;2020;12.163
32 años;07 Castilla y León;Hombres;2019;12.702
32 años;07 Castilla y León;Hombres;2018;13.461
32 años;07 Castilla y León;Hombres;2017;14.141
32 años;07 Castilla y León;Hombres;2016;14.447
32 años;07 Castilla y León;Hombres;2015;15.523
32 años;07 Castilla y León;Hombres;2014;16.678
32 años;07 Castilla y León;Hombres;2013;17.882
32 años;07 Castilla y León;Mujeres;2021;11.106
32 años;07 Castilla y León;Mujeres;2020;11.692
32 años;07 Castilla y León;Mujeres;2019;12.061
32 años;07 Castilla y León;Mujeres;2018;12.594
32 años;07 Castilla y León;Mujeres;2017;13.265
32 años;07 Castilla y León;Mujeres;2016;13.878
32 años;07 Castilla y León;Mujeres;2015;14.752
32 años;07 Castilla y León;Mujeres;2014;15.443
32 años;07 Castilla y León;Mujeres;2013;16.489
32 años;08 Castilla - La Mancha;Total;2021;23.879
32 años;08 Castilla - La Mancha;Total;2020;24.286
32 años;08 Castilla - La Mancha;Total;2019;24.556
32 años;08 Castilla - La Mancha;Total;2018;24.908
32 años;08 Castilla - La Mancha;Total;2017;26.606
32 años;08 Castilla - La Mancha;Total;2016;27.894
32 años;08 Castilla - La Mancha;Total;2015;29.679
32 años;08 Castilla - La Mancha;Total;2014;31.330
32 años;08 Castilla - La Mancha;Total;2013;33.541
32 años;08 Castilla - La Mancha;Hombres;2021;12.310
32 años;08 Castilla - La Mancha;Hombres;2020;12.353
32 años;08 Castilla - La Mancha;Hombres;2019;12.618
32 años;08 Castilla - La Mancha;Hombres;2018;12.628
32 años;08 Castilla - La Mancha;Hombres;2017;13.768
32 años;08 Castilla - La Mancha;Hombres;2016;14.395
32 años;08 Castilla - La Mancha;Hombres;2015;15.394
32 años;08 Castilla - La Mancha;Hombres;2014;16.449
32 años;08 Castilla - La Mancha;Hombres;2013;17.669
32 años;08 Castilla - La Mancha;Mujeres;2021;11.569
32 años;08 Castilla - La Mancha;Mujeres;2020;11.933
32 años;08 Castilla - La Mancha;Mujeres;2019;11.938
32 años;08 Castilla - La Mancha;Mujeres;2018;12.280
32 años;08 Castilla - La Mancha;Mujeres;2017;12.838
32 años;08 Castilla - La Mancha;Mujeres;2016;13.499
32 años;08 Castilla - La Mancha;Mujeres;2015;14.285
32 años;08 Castilla - La Mancha;Mujeres;2014;14.881
32 años;08 Castilla - La Mancha;Mujeres;2013;15.872
32 años;09 Cataluña;Total;2021;94.639
32 años;09 Cataluña;Total;2020;93.348
32 años;09 Cataluña;Total;2019;92.724
32 años;09 Cataluña;Total;2018;93.505
32 años;09 Cataluña;Total;2017;95.192
32 años;09 Cataluña;Total;2016;98.306
32 años;09 Cataluña;Total;2015;104.787
32 años;09 Cataluña;Total;2014;111.670
32 años;09 Cataluña;Total;2013;121.312
32 años;09 Cataluña;Hombres;2021;47.290
32 años;09 Cataluña;Hombres;2020;46.835
32 años;09 Cataluña;Hombres;2019;45.671
32 años;09 Cataluña;Hombres;2018;46.308
32 años;09 Cataluña;Hombres;2017;47.039
32 años;09 Cataluña;Hombres;2016;48.585
32 años;09 Cataluña;Hombres;2015;52.266
32 años;09 Cataluña;Hombres;2014;56.270
32 años;09 Cataluña;Hombres;2013;61.439
32 años;09 Cataluña;Mujeres;2021;47.349
32 años;09 Cataluña;Mujeres;2020;46.513
32 años;09 Cataluña;Mujeres;2019;47.053
32 años;09 Cataluña;Mujeres;2018;47.197
32 años;09 Cataluña;Mujeres;2017;48.153
32 años;09 Cataluña;Mujeres;2016;49.721
32 años;09 Cataluña;Mujeres;2015;52.521
32 años;09 Cataluña;Mujeres;2014;55.400
32 años;09 Cataluña;Mujeres;2013;59.873
32 años;10 Comunitat Valenciana;Total;2021;57.577
32 años;10 Comunitat Valenciana;Total;2020;57.414
32 años;10 Comunitat Valenciana;Total;2019;57.686
32 años;10 Comunitat Valenciana;Total;2018;59.060
32 años;10 Comunitat Valenciana;Total;2017;61.719
32 años;10 Comunitat Valenciana;Total;2016;63.407
32 años;10 Comunitat Valenciana;Total;2015;68.811
32 años;10 Comunitat Valenciana;Total;2014;73.563
32 años;10 Comunitat Valenciana;Total;2013;79.771
32 años;10 Comunitat Valenciana;Hombres;2021;28.958
32 años;10 Comunitat Valenciana;Hombres;2020;28.905
32 años;10 Comunitat Valenciana;Hombres;2019;28.770
32 años;10 Comunitat Valenciana;Hombres;2018;29.499
32 años;10 Comunitat Valenciana;Hombres;2017;30.919
32 años;10 Comunitat Valenciana;Hombres;2016;31.927
32 años;10 Comunitat Valenciana;Hombres;2015;34.928
32 años;10 Comunitat Valenciana;Hombres;2014;37.619
32 años;10 Comunitat Valenciana;Hombres;2013;40.608
32 años;10 Comunitat Valenciana;Mujeres;2021;28.619
32 años;10 Comunitat Valenciana;Mujeres;2020;28.509
32 años;10 Comunitat Valenciana;Mujeres;2019;28.916
32 años;10 Comunitat Valenciana;Mujeres;2018;29.561
32 años;10 Comunitat Valenciana;Mujeres;2017;30.800
32 años;10 Comunitat Valenciana;Mujeres;2016;31.480
32 años;10 Comunitat Valenciana;Mujeres;2015;33.883
32 años;10 Comunitat Valenciana;Mujeres;2014;35.944
32 años;10 Comunitat Valenciana;Mujeres;2013;39.163
32 años;11 Extremadura;Total;2021;12.377
32 años;11 Extremadura;Total;2020;12.656
32 años;11 Extremadura;Total;2019;12.788
32 años;11 Extremadura;Total;2018;12.827
32 años;11 Extremadura;Total;2017;13.310
32 años;11 Extremadura;Total;2016;13.935
32 años;11 Extremadura;Total;2015;14.695
32 años;11 Extremadura;Total;2014;14.878
32 años;11 Extremadura;Total;2013;15.593
32 años;11 Extremadura;Hombres;2021;6.368
32 años;11 Extremadura;Hombres;2020;6.583
32 años;11 Extremadura;Hombres;2019;6.621
32 años;11 Extremadura;Hombres;2018;6.639
32 años;11 Extremadura;Hombres;2017;6.834
32 años;11 Extremadura;Hombres;2016;7.229
32 años;11 Extremadura;Hombres;2015;7.570
32 años;11 Extremadura;Hombres;2014;7.670
32 años;11 Extremadura;Hombres;2013;7.917
32 años;11 Extremadura;Mujeres;2021;6.009
32 años;11 Extremadura;Mujeres;2020;6.073
32 años;11 Extremadura;Mujeres;2019;6.167
32 años;11 Extremadura;Mujeres;2018;6.188
32 años;11 Extremadura;Mujeres;2017;6.476
32 años;11 Extremadura;Mujeres;2016;6.706
32 años;11 Extremadura;Mujeres;2015;7.125
32 años;11 Extremadura;Mujeres;2014;7.208
32 años;11 Extremadura;Mujeres;2013;7.676
32 años;12 Galicia;Total;2021;27.410
32 años;12 Galicia;Total;2020;28.151
32 años;12 Galicia;Total;2019;28.405
32 años;12 Galicia;Total;2018;30.067
32 años;12 Galicia;Total;2017;31.795
32 años;12 Galicia;Total;2016;33.900
32 años;12 Galicia;Total;2015;35.938
32 años;12 Galicia;Total;2014;38.818
32 años;12 Galicia;Total;2013;41.414
32 años;12 Galicia;Hombres;2021;13.794
32 años;12 Galicia;Hombres;2020;14.156
32 años;12 Galicia;Hombres;2019;14.194
32 años;12 Galicia;Hombres;2018;15.043
32 años;12 Galicia;Hombres;2017;15.955
32 años;12 Galicia;Hombres;2016;16.953
32 años;12 Galicia;Hombres;2015;18.228
32 años;12 Galicia;Hombres;2014;19.754
32 años;12 Galicia;Hombres;2013;20.932
32 años;12 Galicia;Mujeres;2021;13.616
32 años;12 Galicia;Mujeres;2020;13.995
32 años;12 Galicia;Mujeres;2019;14.211
32 años;12 Galicia;Mujeres;2018;15.024
32 años;12 Galicia;Mujeres;2017;15.840
32 años;12 Galicia;Mujeres;2016;16.947
32 años;12 Galicia;Mujeres;2015;17.710
32 años;12 Galicia;Mujeres;2014;19.064
32 años;12 Galicia;Mujeres;2013;20.482
32 años;13 Madrid, Comunidad de;Total;2021;84.817
32 años;13 Madrid, Comunidad de;Total;2020;85.306
32 años;13 Madrid, Comunidad de;Total;2019;84.858
32 años;13 Madrid, Comunidad de;Total;2018;85.949
32 años;13 Madrid, Comunidad de;Total;2017;88.431
32 años;13 Madrid, Comunidad de;Total;2016;90.064
32 años;13 Madrid, Comunidad de;Total;2015;96.142
32 años;13 Madrid, Comunidad de;Total;2014;101.499
32 años;13 Madrid, Comunidad de;Total;2013;107.693
32 años;13 Madrid, Comunidad de;Hombres;2021;41.452
32 años;13 Madrid, Comunidad de;Hombres;2020;41.591
32 años;13 Madrid, Comunidad de;Hombres;2019;41.167
32 años;13 Madrid, Comunidad de;Hombres;2018;41.806
32 años;13 Madrid, Comunidad de;Hombres;2017;43.132
32 años;13 Madrid, Comunidad de;Hombres;2016;44.259
32 años;13 Madrid, Comunidad de;Hombres;2015;47.161
32 años;13 Madrid, Comunidad de;Hombres;2014;50.048
32 años;13 Madrid, Comunidad de;Hombres;2013;53.315
32 años;13 Madrid, Comunidad de;Mujeres;2021;43.365
32 años;13 Madrid, Comunidad de;Mujeres;2020;43.715
32 años;13 Madrid, Comunidad de;Mujeres;2019;43.691
32 años;13 Madrid, Comunidad de;Mujeres;2018;44.143
32 años;13 Madrid, Comunidad de;Mujeres;2017;45.299
32 años;13 Madrid, Comunidad de;Mujeres;2016;45.805
32 años;13 Madrid, Comunidad de;Mujeres;2015;48.981
32 años;13 Madrid, Comunidad de;Mujeres;2014;51.451
32 años;13 Madrid, Comunidad de;Mujeres;2013;54.378
32 años;14 Murcia, Región de;Total;2021;18.692
32 años;14 Murcia, Región de;Total;2020;18.736
32 años;14 Murcia, Región de;Total;2019;18.476
32 años;14 Murcia, Región de;Total;2018;19.065
32 años;14 Murcia, Región de;Total;2017;19.697
32 años;14 Murcia, Región de;Total;2016;20.876
32 años;14 Murcia, Región de;Total;2015;22.637
32 años;14 Murcia, Región de;Total;2014;23.934
32 años;14 Murcia, Región de;Total;2013;25.471
32 años;14 Murcia, Región de;Hombres;2021;9.479
32 años;14 Murcia, Región de;Hombres;2020;9.505
32 años;14 Murcia, Región de;Hombres;2019;9.368
32 años;14 Murcia, Región de;Hombres;2018;9.501
32 años;14 Murcia, Región de;Hombres;2017;9.972
32 años;14 Murcia, Región de;Hombres;2016;10.555
32 años;14 Murcia, Región de;Hombres;2015;11.529
32 años;14 Murcia, Región de;Hombres;2014;12.456
32 años;14 Murcia, Región de;Hombres;2013;13.512
32 años;14 Murcia, Región de;Mujeres;2021;9.213
